filename,length,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
hiphop.00093.wav,661794,-191.6433,41.31824,5.0136557,65.45382,-4.3205056,42.636795,-12.25125,23.813137,-4.262662,16.029982,-5.084965,16.429445,-9.367057,6.6673565,-2.7242777,-0.4452951,-7.4155145,4.564765,-6.976368,2.4696715,3303.8694,403.5853,448.26877,221.16728,210.57645,135.64366,116.81662,82.92955,97.36638,87.95551,97.83315,74.64781,59.60668,50.030804,56.115772,58.4901,59.00093,77.127884,82.489044,123.64026,hiphop
hiphop.00094.wav,661794,-169.90742,98.04431,-11.313633,38.255463,5.0813503,25.405146,-11.835303,25.126322,-5.543401,19.20919,-2.9169095,18.207975,6.095454,13.959604,-0.29515,12.491455,0.41324484,1.6490295,1.5156884,2.800694,2854.4553,696.52625,406.05258,262.42392,306.63028,222.42767,178.63174,104.22134,146.93051,91.29635,95.37423,83.17107,88.691086,59.462162,70.79547,60.9859,58.353676,51.092762,46.703094,52.335423,hiphop
hiphop.00095.wav,661794,-92.64569,77.41155,-32.7581,54.58648,-13.19957,33.660706,-12.074938,28.023539,-11.954623,18.8322,-6.6618686,13.044242,-7.011976,7.0714054,-4.5381136,6.4907193,-2.9716415,3.7051673,-5.40854,-4.2103586,1417.1879,362.97537,295.9204,137.12537,86.68735,82.752174,79.72527,68.24916,60.141228,51.050583,46.79047,29.88311,32.988384,31.562609,30.780537,38.179195,43.58547,35.99772,34.29716,34.03602,hiphop
hiphop.00096.wav,661794,-128.18356,124.558685,-37.18115,43.889126,-12.773454,18.995405,-9.288907,19.782911,-6.878305,13.470524,-5.9719143,12.324474,-4.6459923,5.82673,-2.8703413,3.6822352,-1.879014,-0.14414015,-2.0492935,-3.21881,2218.135,462.2842,415.84787,268.2206,329.7746,171.38007,139.14061,89.34381,88.2301,69.04342,63.369408,55.753963,55.123466,52.626083,54.38726,43.839233,44.554966,36.89789,38.997223,40.251736,hiphop
hiphop.00097.wav,661794,-111.19163,80.629234,-0.89146113,50.620907,-13.467604,35.32002,-14.841077,21.189829,-13.576961,19.619339,-11.7664585,16.967945,-9.359965,8.698707,-9.890893,5.815477,-9.135895,0.87572384,-5.9858403,-0.31002635,1202.2473,413.7661,248.4602,188.41534,216.15245,85.90176,94.50923,89.88658,54.366524,63.92861,65.18564,74.76917,56.887333,57.18068,45.074135,52.901974,44.96858,64.969215,71.79195,66.59124,hiphop
hiphop.00098.wav,661794,-129.85643,72.01613,-23.281462,63.21336,-6.8841476,34.399254,-12.2047,30.490248,-7.5962563,20.596848,-6.210492,14.676087,-2.9494557,9.041392,-4.7462945,5.378994,-2.4218862,1.6254605,-5.9728494,-0.8209336,1937.6052,409.5281,400.74146,279.83008,178.64737,138.99277,125.69856,75.40889,91.066956,56.356915,64.95569,61.597054,69.31635,49.25196,45.126064,48.67781,57.82857,45.442314,60.71771,64.310486,hiphop
hiphop.00099.wav,661504,-138.8806,100.20721,-31.442926,32.449326,-2.751766,13.091757,-14.506294,13.943221,-15.174354,8.177486,-4.925513,3.5089595,-7.984947,0.79274213,-2.976042,-0.7344121,-7.724808,-1.2218403,-6.5167875,-5.394308,3722.3535,1567.2198,1050.6039,556.9445,319.12973,321.19495,229.02873,196.41444,208.70325,153.71208,137.31621,123.9278,109.98416,91.76265,95.30124,63.021645,52.25873,73.19541,73.42508,60.259056,hiphop
jazz.00000.wav,661794,-252.09982,137.90315,-11.128929,8.363255,0.73125374,1.5888379,-3.731885,-4.1349125,-5.499282,-2.6316204,-3.5324268,-3.1432617,-1.8463441,-0.9992474,-2.5792701,-1.9601097,-1.5086895,0.21448867,-1.9954911,-3.354487,12166.635,1466.6014,732.3925,120.08087,117.62621,53.25053,56.32702,38.296604,43.714146,37.67312,43.1013,59.144466,43.81316,41.20745,49.006115,50.31712,41.122604,55.668343,50.042465,49.917522,jazz
jazz.00001.wav,661794,-345.75775,146.97388,-0.50894195,22.634274,5.8155456,10.363343,-0.15792395,-1.7160186,-6.119844,-0.522886,1.0385451,1.2205255,-1.9355482,-5.546963,-4.404171,-2.5870383,-5.1892533,-5.428416,-3.1186113,-0.79857194,10121.002,1289.6421,522.3497,134.77536,96.76598,55.222332,53.970253,57.102734,46.98448,48.393936,52.13097,46.259716,64.53031,62.392498,53.62157,44.175587,43.290077,45.714363,52.67504,98.33711,jazz
jazz.00002.wav,661794,-256.9818,175.33955,-44.81545,25.63865,-4.2574897,-0.2263528,-11.3197775,-9.186364,-4.102288,-8.307013,-22.55407,-7.6094093,-7.6561966,-11.744767,-8.174172,-7.5016193,-12.296843,-6.768096,-3.500232,-8.648591,6377.385,1216.938,1083.2064,405.12076,235.013,112.54335,94.27495,73.80963,86.07974,106.434296,99.11631,71.13763,57.63219,80.45589,70.23395,39.961826,54.724575,45.718353,41.465492,73.451775,jazz
jazz.00003.wav,661794,-297.30292,193.07446,10.171171,-1.5964473,3.3883605,9.993823,-7.25645,4.693567,-5.3910656,-2.8595285,-10.230401,0.3792568,-4.969516,3.2385473,-4.474768,-1.8852345,-2.2755752,3.8763876,0.34211782,-2.2191536,9870.205,874.9705,1129.6243,255.2369,146.15826,103.45909,144.59756,78.40266,88.431244,89.99739,51.090782,100.94753,72.72715,51.679356,41.216675,47.390896,54.651936,38.890427,50.10007,56.358208,jazz
jazz.00004.wav,661794,-270.31265,137.58981,5.64002,42.490513,-7.95947,9.938034,-6.8108325,8.250218,-6.1824946,5.4758544,-5.440319,-5.177866,-6.9937267,-3.2327616,-2.0183144,4.3956404,1.9801577,4.981708,6.5850415,-2.414641,2919.3174,547.30365,345.34543,220.68027,176.05403,103.75796,81.96005,55.485092,51.029915,52.89387,56.851738,82.38906,77.526054,78.81246,98.85097,163.05376,181.37907,162.46738,393.67825,473.5365,jazz
jazz.00005.wav,661794,-246.27443,120.210526,-0.9766387,30.696604,0.17293628,23.16143,0.43138725,9.16699,-0.5621413,5.726498,-3.753218,4.230339,-0.28523377,7.4476557,0.7054947,7.081256,0.8828835,0.97425103,1.7270818,-1.3540722,9184.3955,771.1985,892.8274,202.40149,297.7303,105.06855,168.9189,81.38876,153.45801,185.79901,131.96576,184.74666,207.7484,221.95474,261.28558,229.35593,406.2429,333.03958,193.18605,213.01012,jazz
jazz.00006.wav,661794,-234.40955,142.74026,-14.29672,51.963943,-8.197965,12.785138,-4.2762494,12.085669,-13.715138,-1.5637431,-3.980489,4.9272647,-3.9477923,2.1964936,-6.6736493,-9.764631,-4.4777517,-5.545833,-1.1712632,-1.0995277,6419.991,1388.5004,607.4831,373.31964,197.3117,126.41384,198.32568,119.15248,105.53558,67.06449,103.5902,65.922676,55.304546,56.427032,57.29147,56.50731,59.270393,105.24631,149.65547,133.0057,jazz
jazz.00007.wav,661794,-291.9705,137.69986,2.6473365,35.658165,-12.313128,15.60498,-6.788773,-2.845075,-3.7737763,-3.4614396,-1.7078484,10.411185,8.302554,5.2136855,0.32289368,0.3902466,-1.4703426,-0.76864284,-6.3239975,-5.503818,2540.0908,910.9578,588.94025,147.55658,120.460785,85.0444,93.86083,64.19091,63.24363,130.17851,176.78188,254.95038,197.57785,279.27393,426.61026,393.3099,188.17404,215.74266,231.01945,210.81772,jazz
jazz.00008.wav,661794,-189.98236,134.4189,-25.65002,45.729492,8.180399,21.44351,-4.5859447,14.390953,-12.663227,10.2808895,-7.942295,-1.1352844,-5.053429,2.4141688,-5.0138693,-2.1558046,-4.238101,1.8452003,-0.44462547,-4.7743845,3076.6348,522.7544,762.9517,122.69089,156.95346,99.70751,125.02,133.27211,87.13484,76.419044,69.55171,57.18929,49.844105,49.356754,39.29184,45.188595,62.691055,68.17264,75.31549,64.70541,jazz
jazz.00009.wav,661794,-296.70938,172.36176,16.870981,18.944475,1.3714188,14.397394,1.01023,9.526041,-7.4072003,3.516107,-7.6601777,-0.105481416,-7.948271,-3.1879528,-8.082698,-4.0588837,-0.8463892,-3.867245,-2.8241124,-6.9229827,1305.4417,402.9905,241.84473,103.90236,97.93589,86.2784,90.6966,62.952072,73.140045,49.005966,56.586666,58.659958,99.68735,103.5972,78.61094,91.09042,89.0556,65.64793,87.74912,63.09955,jazz
jazz.00010.wav,661794,-318.75613,162.64056,-16.48993,39.124428,31.428143,15.258031,-0.6904928,5.800407,-8.641588,-4.002048,1.3683021,0.072092235,-3.1007142,-1.546094,-1.5932206,-4.877635,-4.2504344,-1.2879182,-0.7554634,-4.430132,11657.245,557.3913,2926.3738,269.05005,200.29652,132.4164,85.66958,79.11986,174.9502,98.825195,49.25919,41.282753,47.227837,39.14823,42.251633,35.53785,29.55817,33.57949,35.212353,26.607979,jazz
jazz.00011.wav,661794,-192.50862,113.19281,-6.3497915,39.581062,-9.180212,17.197966,-19.102737,12.200302,-15.4702015,9.694097,-10.955244,12.916771,-7.286331,8.491094,-4.163884,0.9719225,-7.1346455,1.1893932,-1.1828434,-1.2998313,1730.4491,308.05753,366.00424,80.08396,47.421017,49.91628,54.509705,41.131886,39.457306,34.515476,34.69744,47.1988,38.495464,31.947596,37.154858,60.334084,59.102303,54.28842,65.27049,67.7335,jazz
jazz.00012.wav,661794,-253.17776,122.69337,-5.665437,40.575787,-5.8344774,18.414371,-16.655176,14.596437,-15.156902,8.209847,-13.88536,8.284788,-7.3031473,5.4287305,-6.306648,2.7849543,-4.236989,0.53808975,-1.4865999,-2.5326364,2352.0122,361.70117,521.19275,96.72972,65.9999,64.17718,49.57154,55.522736,40.71742,42.477707,39.68301,51.587288,34.861958,42.198586,44.25176,41.423725,31.45275,38.825356,37.980453,31.675743,jazz
jazz.00013.wav,661794,-217.6363,112.630745,12.674137,39.518566,-9.819439,17.370192,-12.366684,20.703707,-18.293846,16.350721,-10.015161,9.042705,-6.878432,7.3130417,-4.784163,8.559464,-2.7796254,1.2767965,-0.3562194,0.34986612,890.96967,138.6044,122.1797,61.77588,51.508785,51.65631,53.057404,80.760826,71.323875,51.538185,59.234627,87.11856,76.24132,65.01705,86.06564,84.8476,80.90629,59.775055,60.730293,72.84394,jazz
jazz.00014.wav,661794,-358.2756,137.95387,-10.996048,20.851854,1.9459163,-3.4097784,-11.533094,-3.2747328,-11.018583,-8.387629,-7.478257,-0.9960915,-6.73707,2.3955076,-2.633835,-0.2878325,-1.4399862,-1.6889195,0.90655434,4.4276047,5184.584,1002.2964,561.24786,345.30402,138.65266,131.15639,113.47244,63.92779,72.546165,49.925117,81.35725,71.61095,97.81661,156.0976,141.35349,175.87364,138.66606,148.29468,143.8574,178.3562,jazz
jazz.00015.wav,661794,-200.00052,117.24072,-12.388029,39.11275,-6.3558517,16.529463,-17.309965,13.6309805,-17.660389,14.041951,-10.207223,12.181233,-6.7178407,7.7457767,-8.082754,2.6350367,-6.6503005,4.8658733,0.693049,0.4651804,1826.958,327.6501,481.7548,95.022644,58.237133,57.841774,63.439213,50.710033,36.40768,51.55515,38.220646,46.87281,35.548958,45.010048,42.29324,58.36767,84.47123,97.066025,72.87819,80.531006,jazz
jazz.00016.wav,661794,-259.90985,123.19317,-6.3950853,37.57145,-2.9789448,13.065517,-14.084049,5.309153,-11.972437,3.51741,-9.638735,5.3370905,-7.83725,3.2650764,-0.55111617,2.8901606,-0.025584405,2.1009784,1.1095957,2.9331734,2797.2468,669.3595,366.39532,184.02823,82.29836,108.76931,86.274124,72.87465,75.73371,52.568977,53.18324,67.68299,60.33064,63.695415,124.74646,109.88854,113.698784,160.14989,136.93092,95.94075,jazz
jazz.00017.wav,661794,-233.11557,105.91353,-2.663626,37.423096,-8.166695,15.7272415,-15.060575,8.37382,-16.369576,8.638241,-9.372576,7.0943284,-5.99686,1.988795,-5.723663,-0.9371411,-6.9080524,-3.766251,-1.624408,-2.438008,3332.542,522.24133,394.38498,78.95476,60.82773,50.17968,73.07629,52.923546,76.204094,53.442455,47.363754,65.24384,67.34239,42.05705,54.34905,62.20593,62.952847,56.363457,52.892925,61.83247,jazz
jazz.00018.wav,661794,-192.11354,105.56805,-26.025105,40.16894,-6.658174,26.505716,-10.3861,18.473988,-13.997672,14.939584,-12.698397,9.578539,-5.1966662,7.8364625,-3.858592,12.365725,-1.1080322,-0.7814633,-2.983506,0.35514885,561.9479,138.13876,211.50482,62.2375,37.887188,23.752327,31.880867,35.362057,27.521004,26.415768,25.18329,29.132187,38.150112,43.466373,47.247635,57.330753,47.870274,57.024048,55.759422,64.10807,jazz
jazz.00019.wav,661794,-267.31512,129.04579,-14.71859,41.268223,-1.0152898,22.954586,-8.12934,11.185736,-9.07311,11.322412,-5.5022397,13.576353,-1.1756659,1.8752247,-2.7165396,3.28032,-1.5964913,0.26061422,-0.6119171,4.5143175,1480.7416,458.43976,367.4949,131.45265,69.50916,50.008545,33.018585,42.012466,40.246372,38.60648,53.52518,81.65985,54.661606,75.751755,82.86046,87.62918,59.430336,83.10496,88.96211,137.14854,jazz
jazz.00020.wav,661794,-376.7118,119.157196,-2.9485693,48.49733,13.156252,21.246126,0.022175567,8.012308,-0.40581787,2.373185,-0.034592718,0.89980185,1.6660528,-0.13820341,1.3468817,-0.17857003,1.9938893,2.7277167,1.7695866,0.46250886,3314.3435,392.3306,440.11935,92.796135,106.43785,83.705414,88.129555,53.073048,95.84471,49.71707,64.55515,37.06978,56.440525,74.927216,59.891598,81.07311,108.76152,93.22979,68.25603,85.06094,jazz
jazz.00021.wav,661794,-174.72078,75.8943,-12.799819,52.615494,-29.407381,22.755056,-22.368855,18.625555,-24.70967,21.171358,-13.808962,13.011257,-7.8632345,8.019593,-5.9725614,9.52948,-6.0014534,2.3498635,-3.354495,2.5056329,1374.6979,681.3553,273.69946,69.67472,58.825954,47.02954,56.161747,31.178064,45.699226,41.761436,27.335598,32.03768,26.14064,39.810966,49.563072,52.452847,44.10751,57.317417,68.45652,58.619236,jazz
jazz.00022.wav,661794,-298.75613,112.07627,6.488818,28.389168,-6.7709866,16.645588,-11.807552,12.744363,-8.34097,13.893222,-4.237726,2.317613,-4.329582,1.4045446,0.70848507,13.46546,9.408201,6.910381,7.8800087,-1.7789847,1556.179,390.58453,321.1466,105.850235,101.138,61.95042,82.102776,48.90464,47.436646,64.33001,111.97721,126.48614,120.95751,112.70053,140.39265,190.63588,199.56253,223.96434,185.31795,153.76253,jazz
jazz.00023.wav,661794,-188.11691,98.61235,-11.277218,47.221462,-20.34147,18.78427,-15.795818,13.686597,-15.463713,17.43076,1.0079583,18.280632,4.641811,9.832654,-5.495871,2.131497,-6.248169,-3.4199772,-2.9975045,2.2162685,1628.8633,540.834,175.01445,88.49542,64.55963,34.44386,50.555523,49.859997,60.004593,62.46166,96.075455,98.18824,117.058624,174.93236,128.60178,77.89175,65.30122,41.611694,83.71154,119.22162,jazz
jazz.00024.wav,661794,-202.62045,105.84963,-20.564377,43.892136,-14.276481,25.298756,-15.593872,15.321757,-13.293833,12.276259,-8.766583,10.162182,-1.8646487,6.1884317,0.22644547,8.043183,-3.1625738,-0.46440536,-3.5874972,0.7153459,3005.2043,677.9278,527.1758,171.40994,87.010025,49.24842,68.72151,61.82839,58.89289,61.965015,64.363976,59.668808,65.020775,71.454285,87.28366,111.31945,63.200527,85.19489,69.70209,66.62273,jazz
jazz.00025.wav,661794,-237.67995,108.31235,2.0402799,41.77341,-10.450012,16.938734,-8.598847,12.79126,-9.114674,15.943177,-6.5168304,7.178613,-8.255826,-0.20214958,-8.687973,-2.2431567,-4.7271276,-3.5129387,1.4619244,2.4132965,3503.51,384.22375,412.33524,142.36528,105.70193,57.613716,49.743195,48.211548,56.818546,95.23481,94.267624,99.43703,105.24174,100.169106,96.915764,69.92713,49.508396,106.60651,160.24971,172.71745,jazz
jazz.00026.wav,661794,-414.08255,104.82761,-7.83292,37.852913,0.19328868,23.407959,-7.2962813,5.7442174,-1.0660863,8.488759,-5.500468,0.8773021,-1.4534107,7.7231297,1.2383407,6.0243344,5.2394276,2.4316695,7.6198874,9.826577,4347.263,1121.7366,914.21185,174.71225,224.15474,133.64459,95.292,95.46368,86.89851,51.898132,49.81577,50.15555,89.37365,103.08828,246.42586,379.21863,286.92776,218.23254,300.37668,506.69867,jazz
jazz.00027.wav,661794,-262.10797,108.99053,-6.340923,55.173935,-10.668641,18.520817,-4.25078,18.553394,-19.70442,17.577572,-10.98687,11.923827,-3.433859,7.191704,-8.850467,4.9823074,-4.0364027,-0.11106262,-0.81821036,-0.61219037,1961.0671,228.17026,404.4834,56.882637,54.969296,56.634888,41.29828,29.702024,67.76384,32.994076,34.93665,33.76227,38.789715,39.70211,39.678642,38.070072,66.78692,109.04359,105.303795,80.759285,jazz
jazz.00028.wav,661794,-233.78688,108.448845,-10.692217,38.697773,-10.757062,14.163576,-16.255838,10.371212,-20.810995,10.070447,-12.022905,7.760414,-12.027534,3.373886,-6.360835,3.9772859,-1.2831222,-3.824299,-6.2250133,-4.9512777,2073.721,259.13788,458.4021,148.51122,56.68688,78.18693,38.442226,34.51729,34.55402,38.91978,54.976074,56.711746,61.86825,62.95967,105.69323,114.43866,96.06864,117.13418,112.96628,96.227684,jazz
jazz.00029.wav,661794,-232.95947,93.831406,-16.19235,49.59152,-13.951524,13.500869,-11.832386,13.296762,-25.825916,17.382801,-13.31809,9.286801,-5.494769,1.9281361,-14.406502,2.5930338,-11.4844055,-1.2346402,-5.2070765,-3.873163,1299.6631,334.71216,273.0078,101.75204,86.06688,69.717705,45.387424,34.229576,45.65592,32.76345,24.491997,36.64902,45.521637,50.904285,48.015957,39.27625,48.97348,84.078285,71.69295,75.17885,jazz
jazz.00030.wav,661794,-319.02478,115.672615,-23.03746,52.595093,-12.811131,14.634927,-8.212764,0.30544886,-23.86931,10.836662,-9.588442,7.4765005,-4.2497797,2.9903615,-4.4033146,-1.0478277,-5.3929143,-5.5100727,-6.9689856,-1.7196772,2532.5515,846.92706,543.9472,163.59729,144.31462,68.544426,69.7532,59.50927,83.07725,68.754,60.62891,87.585976,86.36834,75.47997,107.04898,93.802956,138.24828,102.38084,59.751705,105.29822,jazz
jazz.00031.wav,661794,-237.51991,115.94363,-15.43163,47.1034,-13.503622,18.200197,-13.963652,15.332401,-17.5261,13.422289,-6.2284956,8.632212,-7.2494073,4.78334,-4.4008846,4.501258,-4.2733345,2.321833,-9.921097,-4.3268046,1572.9961,288.6446,461.13483,84.71591,44.609337,41.464066,39.11356,26.753983,29.709236,28.665333,41.209614,58.973732,40.40003,47.29799,58.34457,114.47907,82.74148,88.2793,110.77528,81.98551,jazz
jazz.00032.wav,661794,-305.4654,121.930756,2.611254,36.931583,-8.555871,17.913818,-9.265582,10.559933,-9.93475,2.3150375,-12.682137,0.31063604,-8.614856,2.594071,-6.972399,-2.9206762,-4.648791,-3.2457755,-4.4447026,-3.9541612,3651.3652,737.9267,187.76642,85.34248,76.872154,70.26887,72.75479,55.553234,61.415493,54.655468,69.84842,42.907673,93.4391,70.866356,117.18338,99.977264,105.19852,125.74263,137.4268,95.354095,jazz
jazz.00033.wav,661794,-261.82486,139.53577,-17.112347,49.890068,-5.8632746,19.849518,1.852981,5.7118235,-7.836344,-0.42400113,-1.2595353,-2.1943362,4.4571304,-0.32105988,0.10199582,-0.2794973,1.9864296,-2.6370404,-1.1560913,-5.373376,4908.725,434.11768,374.5564,116.50087,241.46896,37.108307,126.530396,48.895218,94.58861,34.809196,46.198185,28.136135,24.46944,28.212349,27.194143,26.321724,33.901634,32.591442,38.269135,69.466125,jazz
jazz.00034.wav,661794,-146.37517,118.19465,-34.67339,58.782375,-14.961515,34.299007,-6.591179,13.892898,-14.637518,9.19335,-11.33616,1.0952268,-5.499569,-0.15550554,-2.1968439,-2.7201526,1.1273841,-5.592761,-2.7644794,-7.1448135,2850.3213,634.5342,394.89978,130.82841,69.61877,53.751457,60.36732,45.387383,76.09522,71.26617,74.80216,82.64305,78.97637,95.44956,84.30063,91.239006,99.83744,85.88141,100.01114,134.79004,jazz
jazz.00035.wav,661794,-261.9065,182.52736,-16.897043,49.855293,-1.2192539,6.34592,5.9968686,-8.87631,-10.314593,-3.2035496,-5.3700933,-3.5455353,-2.8951979,-7.4703016,-0.5418841,1.1262025,-1.972131,-5.219658,-1.8623402,-3.5038111,2608.2336,459.3064,651.9733,228.8859,91.11177,67.632805,71.19555,55.42027,56.965023,61.18062,52.703728,33.253777,39.068542,38.580288,29.048183,43.215675,35.883686,65.15032,42.828556,53.952267,jazz
jazz.00036.wav,661794,-196.93745,152.82791,-36.87057,41.80115,-8.697372,4.414522,-11.569148,1.4216535,-14.735709,0.4733049,-10.16545,-6.9279656,-6.249939,-3.714289,-4.5639653,-6.406651,-2.893205,-4.862206,-5.8822265,-9.122444,2877.0986,805.306,640.4487,277.45016,114.63061,69.0126,70.967964,51.745667,53.310963,54.517696,91.32064,50.471336,55.656536,57.53874,51.09582,56.11832,67.14972,60.800873,104.13353,101.54178,jazz
jazz.00037.wav,661794,-198.47014,140.68791,-18.40507,30.508654,-6.69515,15.716474,-0.7360027,7.29202,-6.588792,6.0721865,-5.131031,3.4454894,-2.8457658,7.1808434,-0.30872628,-2.0184622,3.12484,0.8644916,1.5182261,-0.21826236,2133.4214,439.2552,448.58957,225.62679,78.01229,80.00641,62.0045,65.157326,61.617527,62.451073,48.376263,52.540787,67.73705,61.596313,70.78784,90.43313,89.08722,87.936615,116.071915,161.74286,jazz
jazz.00038.wav,661794,-179.60382,124.337555,-29.747343,45.3668,-10.197358,17.78607,-8.814063,12.764596,-10.758047,8.61604,-12.397632,3.39003,-12.025345,6.5199003,-9.862468,-2.8076355,-5.1184816,-1.1995833,-1.8810968,-5.6317697,2775.4773,301.2159,532.1462,248.42963,84.97789,74.91054,48.401318,61.149902,48.69048,44.280197,41.760056,47.5099,42.46357,75.40214,53.30802,39.26463,52.78631,54.014908,45.87922,50.482246,jazz
jazz.00039.wav,661794,-237.3255,146.8242,-24.415499,64.26624,-10.813705,3.2741916,-1.3289616,2.707299,5.143976,0.40130153,9.623003,2.5155437,3.1190052,7.7490354,-1.528273,1.7393165,0.783188,-2.4423103,4.0167513,-1.9916267,5129.185,240.84868,551.30884,197.86353,331.01477,147.99684,211.8502,177.08679,80.09166,113.30433,136.91339,155.60106,94.12678,74.67902,113.042625,95.32555,93.04691,95.51921,76.96609,91.313484,jazz
jazz.00040.wav,661794,-179.8,147.75925,-20.459309,58.603146,-23.800594,2.462271,-3.1939633,-9.311167,-5.76392,-0.42221224,-8.364214,3.093961,-6.859157,-4.385506,-1.1783726,-4.2639933,-0.55438626,-3.5837708,1.4945905,-0.6127524,1255.7372,615.1161,507.99692,388.5824,175.50978,181.11703,129.85208,87.84593,74.38254,79.33747,65.71807,77.36135,71.17885,61.353,54.992283,53.37346,61.69173,109.17208,155.88057,166.78633,jazz
jazz.00041.wav,661794,-216.33937,135.02338,-35.487026,61.599686,-14.55785,11.047007,1.2091343,10.954964,-8.300718,-1.4434433,0.11894786,8.277707,-4.5797057,0.57807714,-6.100091,0.20015994,-0.60074604,-5.0460787,-1.2558514,-7.220031,7650.6978,385.15744,867.6081,153.23997,218.1033,94.85022,73.89328,101.026886,106.688065,113.83762,111.31844,151.28853,111.820724,143.793,100.05573,81.51431,77.38658,88.05218,121.31242,148.43304,jazz
jazz.00042.wav,661794,-206.79465,141.81703,-13.789803,49.324593,-24.800512,11.800834,-12.790983,-16.55076,-8.390814,-1.2141521,-7.660741,-1.3785263,-9.349154,-7.50138,-2.8711119,-6.1422997,-0.9398251,-1.2982668,-2.2419662,-3.270761,4670.065,532.59937,531.377,160.94005,204.37627,117.576004,98.35601,94.665794,64.43948,44.123363,49.374874,30.699892,51.082504,50.815815,46.640377,58.58654,68.614075,64.28405,97.21041,101.151886,jazz
jazz.00043.wav,661794,-173.19872,111.66873,-35.907608,45.838844,-11.437208,19.691477,-8.0762005,17.94638,-8.960495,14.69359,-10.340894,4.678983,-11.8008585,3.2474089,-7.9790444,0.1019482,-3.5761988,-0.4327567,-2.1089976,-4.8926244,3005.8096,466.25583,525.9076,208.52899,82.41906,106.93632,90.40588,90.46572,219.35425,96.50273,81.29596,104.13203,88.396935,88.01513,75.55629,46.894024,67.27486,138.63753,138.02339,131.14435,jazz
jazz.00044.wav,661794,-246.96922,168.01538,-19.797491,21.995052,-0.7389044,15.092532,-1.2764797,4.740402,-2.0533226,6.5338626,-1.3891007,5.62546,-0.28566724,5.6628947,3.2056053,1.8701103,7.024605,5.050238,2.4544013,-0.91119087,3603.838,794.7418,624.01056,204.17453,137.3732,101.80708,91.174446,94.90825,78.55563,64.30891,65.42753,84.8728,111.1273,84.74438,79.42584,134.35757,148.60179,149.1478,128.76001,163.99736,jazz
jazz.00045.wav,661794,-231.30542,174.38911,-19.749826,47.35617,-1.9784821,6.667477,-1.1242021,-5.498749,-13.734886,-3.691333,-6.3084702,-1.4986185,-2.6352472,-7.2728,-2.3152075,1.0291827,-1.1133436,-8.564612,-4.0492916,-3.9139066,2869.8499,365.60388,537.9847,144.39703,71.89095,51.039707,64.36722,39.063606,58.803673,45.864483,49.71625,32.484573,33.27944,35.326847,35.843903,62.58108,42.711403,57.336403,42.91582,50.15812,jazz
jazz.00046.wav,661794,-204.23128,147.6004,-25.210436,49.352486,-15.65807,2.7013888,-7.8496194,-10.641351,-4.802787,-3.6693344,-3.507924,1.5647384,1.476262,-2.730811,-0.28298965,-2.2225707,1.5169795,-1.0501516,-1.7721423,-2.4756627,4037.623,253.89554,516.50006,116.27662,150.683,167.62282,89.53754,60.18533,79.8104,74.57998,57.483955,54.731884,105.23364,92.882256,112.44456,116.32738,63.224438,67.53446,73.60618,72.70656,jazz
jazz.00047.wav,661794,-201.77864,109.2878,-15.506361,44.262638,-11.043766,18.838413,-11.305835,18.402468,-18.903082,11.213676,-11.905747,6.9541726,-11.655336,7.0774937,-9.114692,9.886353,-5.6547847,-3.3263867,-5.4503145,-0.3119409,2152.4995,517.7945,188.23141,75.571976,58.871166,50.92798,54.35302,39.21439,37.440617,42.74233,33.85385,27.960482,30.540876,32.797726,35.803207,46.649555,44.986423,44.777702,71.160194,66.90352,jazz
jazz.00048.wav,661794,-204.78166,117.43746,-20.93583,42.01605,-10.355554,19.221495,-11.642017,7.98356,-20.268,8.788081,-11.700527,5.1742787,-11.235282,6.0680923,-5.142643,7.816154,-1.2077183,-1.072074,-3.160539,-1.5368346,1651.4803,328.69757,139.16225,81.29652,89.66677,77.91009,65.91089,42.20459,48.29987,52.70615,71.04237,80.936,65.0137,100.322754,109.733894,93.06458,75.99856,82.08433,76.749374,72.58851,jazz
jazz.00049.wav,661676,-165.51665,87.27495,24.825937,28.404272,-2.7653043,-1.324993,-14.071616,-4.758404,-19.202238,-0.6024583,-11.948311,-8.32714,-8.228105,-0.42032897,-6.421835,-1.5319238,2.0175717,-0.44929016,-0.9089472,1.5428523,3313.8074,927.51245,573.7983,284.52274,145.98178,194.76923,149.6824,123.55298,96.94137,239.67416,92.3684,83.84561,62.771442,97.18618,118.58289,163.58463,190.64487,131.9162,138.65134,213.42311,jazz
